"","step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest","isFraud","isFlaggedFraud"
"4907933",349,"CASH_OUT",282917.5,"C135271493",6075,0,"C1926001347",0,282917.5,0,0
"127320",11,"CASH_IN",99981.65,"C1388540783",3961629,4061611,"C2085805920",4562434,4430061,0,0
"1593957",156,"PAYMENT",3547.52,"C161485610",0,0,"M1916723690",0,0,0,0
"5495940",380,"CASH_IN",791.62,"C1870650026",35529,36320.62,"C1907593250",0,0,0,0
"4438793",323,"PAYMENT",13713.52,"C1405189372",7139,0,"M161558870",0,0,0,0
"5708829",398,"PAYMENT",63537.42,"C1005501729",198825,135287.6,"M615231710",0,0,0,0
"4396550",321,"PAYMENT",12228.4,"C1118760347",0,0,"M67744185",0,0,0,0
"862565",42,"PAYMENT",4489.42,"C2140422162",3110,0,"M1973728715",0,0,0,0
"80107",10,"TRANSFER",1097238,"C865480260",6091,0,"C1328991385",373450.3,1264825,0,0
"3726273",278,"CASH_OUT",115024.4,"C974493366",0,0,"C509375730",157813.8,272838.2,0,0
"5127691",356,"CASH_OUT",90009.46,"C1133201318",0,0,"C1637386608",225076.6,315086,0,0
"3674724",276,"CASH_OUT",54701.96,"C1769740041",46239,0,"C1691722267",0,54701.96,0,0
"4961089",351,"CASH_IN",235851.9,"C1462183695",2101605,2337457,"C1101033107",4161059,3925207,0,0
"1717603",160,"PAYMENT",967.03,"C324613653",0,0,"M653519066",0,0,0,0
"3445861",257,"CASH_OUT",89000.62,"C1616832436",16400,0,"C445617958",0,89000.62,0,0
"1022800",47,"TRANSFER",1325317,"C1679569874",0,0,"C720561783",2098630,3423947,0,0
"6323468",688,"PAYMENT",20575.51,"C288263818",10893,0,"M1427700270",0,0,0,0
"5084003",355,"PAYMENT",33885.1,"C6705451",108045,74159.9,"M931566091",0,0,0,0
"4396495",321,"CASH_OUT",47335.41,"C23040871",6021,0,"C856777670",0,47335.41,0,0
"2524031",205,"TRANSFER",923060.8,"C1514620358",102883,0,"C1707565656",0,923060.8,0,0
"2393888",201,"PAYMENT",6480.56,"C1931478588",0,0,"M413325364",0,0,0,0
"5921887",404,"PAYMENT",5163.47,"C1885891125",0,0,"M1157885897",0,0,0,0
"5879825",403,"CASH_IN",28003.54,"C780093761",202544,230547.5,"C1295160235",0,0,0,0
"4706314",331,"PAYMENT",18429.31,"C1593989715",1642,0,"M642955595",0,0,0,0
"5790061",401,"CASH_OUT",263720.6,"C835470728",0,0,"C1040675915",1563521,1827242,0,0
"4980119",352,"DEBIT",6292.58,"C1119078013",1005,0,"C430194494",990241.7,996534.2,0,0
"6060678",500,"CASH_IN",18396.81,"C1823497865",3556474,3574871,"C993437793",364713,346316.2,0,0
"4600525",329,"CASH_IN",9300.3,"C1396990293",51135,60435.3,"C496553982",0,0,0,0
"5012901",353,"CASH_OUT",132376,"C1480738656",0,0,"C1081740727",424097.5,556473.5,0,0
"6006929",431,"PAYMENT",10592.13,"C458720418",21779,11186.87,"M752934805",0,0,0,0
"1172339",132,"CASH_IN",5982.02,"C920350807",1828249,1834231,"C1546969044",3588470,3582488,0,0
"1196261",132,"CASH_OUT",165882.6,"C403321310",0,0,"C30838435",2183910,2349792,0,0
"2108445",183,"CASH_IN",185078.6,"C26185188",3037,188115.6,"C982511294",0,0,0,0
"2612173",208,"PAYMENT",7309.03,"C736169643",0,0,"M1446271435",0,0,0,0
"1116417",130,"PAYMENT",11904.38,"C352619175",1094,0,"M2103962153",0,0,0,0
"3599017",263,"TRANSFER",162145.9,"C1721618091",51340,0,"C1731075030",737652.9,899798.8,0,0
"23664",8,"CASH_OUT",221036.1,"C1444648847",96586.76,0,"C1815271991",920482.3,1069004,0,0
"658366",35,"PAYMENT",20043.6,"C444686527",118,0,"M1777398882",0,0,0,0
"556169",22,"CASH_OUT",45882.3,"C815580688",0,0,"C1892867454",2090879,2136761,0,0
"4957597",351,"CASH_IN",61459.2,"C1957068159",58352,119811.2,"C1301810329",396440.5,334981.3,0,0
"5903323",403,"PAYMENT",10492.26,"C1275950873",5403,0,"M795707915",0,0,0,0
"5070289",355,"CASH_IN",167272.8,"C1405741933",20968,188240.8,"C2117057269",226187.3,58914.57,0,0
"5151157",357,"TRANSFER",215691,"C1117543126",0,0,"C242439595",8474672,8690363,0,0
"4382595",311,"CASH_IN",129294.2,"C141771984",2294723,2424017,"C412359536",228270.6,98976.47,0,0
"5764423",400,"PAYMENT",32443.17,"C1960759407",0,0,"M1769029433",0,0,0,0
"1996022",179,"CASH_IN",130023.2,"C1603134239",20754,150777.2,"C539703768",0,0,0,0
"3273684",251,"CASH_IN",44396.81,"C710923598",11817007,11861404,"C1194213308",199712.6,155315.7,0,0
"2958329",230,"CASH_IN",153028.5,"C1511245138",645558.5,798587,"C2077573564",733286.7,580258.2,0,0
"3321584",253,"TRANSFER",332187.4,"C60338185",81214,0,"C1995705606",553115.7,885303.1,0,0
"4930772",350,"CASH_OUT",57249.15,"C1857290103",0,0,"C1401607580",122142.5,179391.6,0,0
"2620255",208,"CASH_OUT",55921.03,"C396363870",75092,19170.97,"C352413859",0,55921.03,0,0
"5895325",403,"CASH_IN",91720.14,"C357571529",28106,119826.1,"C1903412676",0,0,0,0
"648577",35,"CASH_IN",132885.3,"C1999728997",14388779,14521665,"C131328673",8919710,8786824,0,0
"4814669",346,"PAYMENT",26478.8,"C2067678382",9132.14,0,"M1004828302",0,0,0,0
"1137410",131,"CASH_IN",144754.8,"C2091367385",284,145038.8,"C533238339",646156,501401.2,0,0
"5798567",401,"PAYMENT",1867.71,"C1990811411",0,0,"M1127842853",0,0,0,0
"795294",40,"TRANSFER",483762.4,"C504033753",7324.66,0,"C552050576",889097.7,1372860,0,0
"3552351",260,"CASH_OUT",112955.9,"C1115323467",45150,0,"C608763611",5918.97,118874.9,0,0
"4918759",350,"PAYMENT",19105.41,"C830486426",0,0,"M2064584528",0,0,0,0
"4378379",311,"PAYMENT",79348.15,"C330319956",0,0,"M1044362937",0,0,0,0
"2136058",184,"PAYMENT",22823.06,"C137123809",0,0,"M767498389",0,0,0,0
"2405835",202,"CASH_OUT",185495.9,"C1875013059",51751,0,"C1968947549",142457.6,327953.5,0,0
"241971",14,"CASH_IN",138144.9,"C2133555638",2709684,2847829,"C534184245",227228,0,0,0
"379785",17,"PAYMENT",12316.72,"C1431842391",0,0,"M1928260136",0,0,0,0
"2302894",188,"PAYMENT",3071.66,"C1206892584",99885,96813.34,"M45939789",0,0,0,0
"1833463",163,"CASH_OUT",287105.8,"C1997955411",7037,0,"C69228821",0,287105.8,0,0
"1521947",153,"PAYMENT",10824.37,"C221894384",0,0,"M766992103",0,0,0,0
"1793689",162,"CASH_OUT",208687.3,"C899401057",201725,0,"C404369933",465159.8,673847.1,0,0
"5560057",384,"DEBIT",4478.55,"C376277688",52042,47563.45,"C871959791",1581874,1586353,0,0
"4403671",321,"PAYMENT",6833.52,"C157398092",10854,4020.48,"M1181916518",0,0,0,0
"119996",11,"CASH_OUT",168654.1,"C700097640",0,0,"C632167134",199056.5,367710.6,0,0
"3515734",259,"CASH_IN",197001.9,"C536861644",4402669,4599671,"C1733563656",272747.6,75745.7,0,0
"4143224",303,"CASH_IN",298833.2,"C1737011247",1751,300584.2,"C1717989753",978827,679993.8,0,0
"3112234",235,"CASH_OUT",24778.74,"C1802778657",15155,0,"C912412546",1765723,1790502,0,0
"1863156",164,"PAYMENT",18266.09,"C1858896914",594012.8,575746.8,"M578806131",0,0,0,0
"2065365",181,"TRANSFER",827074.5,"C784029305",79200,0,"C907331373",36771.55,863846,0,0
"926037",43,"CASH_OUT",324469.3,"C1125220839",1634,0,"C1587624737",222882.5,547351.9,0,0
"157869",12,"CASH_IN",282818,"C1754744007",11835,294653,"C510967595",0,0,0,0
"3709077",277,"CASH_OUT",143488.8,"C643206561",10912,0,"C1417853029",78088.92,221577.7,0,0
"3915122",284,"CASH_IN",298887.8,"C957799334",1563395,1862283,"C895549746",464186,165298.2,0,0
"4184792",304,"TRANSFER",1178410,"C1487091258",0,0,"C530493244",1993313,3171723,0,0
"3090918",235,"CASH_IN",87528.24,"C2134580235",170729,258257.2,"C1842877536",49255,0,0,0
"2965512",231,"CASH_OUT",128684.3,"C157258342",31010,0,"C1513298278",520836.5,649520.8,0,0
"2871575",227,"PAYMENT",35412.07,"C1548961654",30699,0,"M1639175600",0,0,0,0
"3920445",284,"CASH_OUT",54556.15,"C449432427",918,0,"C313461164",417345,471901.2,0,0
"2674838",210,"CASH_OUT",213622.2,"C351448476",0,0,"C2075366482",762038.4,975660.6,0,0
"6121609",538,"CASH_IN",262932.6,"C1120895863",1607765,1870697,"C233422862",5980351,5717418,0,0
"4954082",351,"CASH_OUT",202172.7,"C1752956533",50675,0,"C12041723",465119.9,667292.5,0,0
"4960208",351,"CASH_OUT",122804.4,"C1978351952",0,0,"C380519641",525701.3,648505.7,0,0
"4133792",303,"TRANSFER",1357879,"C875410899",0,0,"C885908583",6241486,7599365,0,0
"3688307",276,"CASH_IN",92836.02,"C1964732166",1434693,1527529,"C765536045",208653.4,115817.4,0,0
"3429615",256,"PAYMENT",12513.43,"C260735023",0,0,"M719242306",0,0,0,0
"4188621",305,"PAYMENT",22169.13,"C976398862",70728,48558.87,"M157977806",0,0,0,0
"785216",39,"TRANSFER",342582.4,"C2064316922",11936,0,"C223200173",88841.35,588949.7,0,0
"5261763",372,"CASH_IN",252749.7,"C2104274997",0,252749.7,"C1532477276",4871085,4618336,0,0
"2173492",185,"PAYMENT",13052.46,"C1715414745",635,0,"M1620128967",0,0,0,0
"68978",9,"CASH_IN",229379.9,"C1361073689",5792368,6021747,"C1079343872",932089.6,1157952,0,0
"634350",35,"CASH_IN",433641.7,"C696509657",31120,464761.7,"C2144944625",0,0,0,0
"2483451",204,"PAYMENT",4864.07,"C600368050",456967,452102.9,"M865371385",0,0,0,0
"4629475",329,"CASH_OUT",90117.8,"C637808055",0,0,"C860325776",35069346,35159463,0,0
"4651236",330,"PAYMENT",9557.75,"C1571482348",1223,0,"M1802679516",0,0,0,0
"4082796",301,"PAYMENT",1144.64,"C1789173471",0,0,"M1402125245",0,0,0,0
"3113708",235,"PAYMENT",16621,"C544804700",288239.8,271618.8,"M1300196834",0,0,0,0
"2556364",206,"CASH_OUT",147650.4,"C1093761355",22241,0,"C491248106",0,147650.4,0,0
"801103",40,"CASH_OUT",26466.95,"C1128647304",5539,0,"C1941916202",16058.06,42525.01,0,0
"2988227",231,"CASH_IN",185969.6,"C782622747",8208178,8394148,"C2093110061",3822539,3636570,0,0
"4220959",306,"CASH_IN",135946.8,"C702403253",17222747,17358694,"C645641382",709144.2,573197.4,0,0
"4858118",348,"PAYMENT",395.55,"C1177407231",0,0,"M52095245",0,0,0,0
"5324463",374,"CASH_IN",66144.2,"C974996756",1017770,1083914,"C842281144",357326.9,291182.7,0,0
"3350163",253,"CASH_OUT",182826.4,"C1956434374",7491,0,"C1043807999",33739.84,216566.2,0,0
"2279980",187,"PAYMENT",14899.36,"C2064812571",0,0,"M429879443",0,0,0,0
"2841967",226,"PAYMENT",26163.71,"C1287094342",133,0,"M1322702303",0,0,0,0
"3679861",276,"PAYMENT",3382.81,"C943838931",21015,17632.19,"M395473817",0,0,0,0
"3909162",284,"CASH_OUT",381217.6,"C592074996",0,0,"C265916802",638247.6,1019465,0,0
"4508220",325,"CASH_OUT",210618.1,"C1005724087",11869,0,"C1629033948",181904.3,392522.4,0,0
"2096623",182,"PAYMENT",1358.54,"C1375205860",0,0,"M902352958",0,0,0,0
"2207043",186,"CASH_IN",423076.7,"C1195730230",6548,429624.7,"C437161201",0,0,0,0
"1720808",160,"PAYMENT",929.15,"C584908890",147778.2,146849,"M3926720",0,0,0,0
"4626830",329,"CASH_OUT",219365.7,"C1649082120",143590.6,0,"C109860599",273720.5,493086.2,0,0
"2530038",205,"CASH_OUT",445361.4,"C286343142",0,0,"C1491110473",473224.7,918586.1,0,0
"5396921",377,"CASH_OUT",209194.6,"C152687955",206800,0,"C1679897741",353048.9,562243.5,0,0
"418690",18,"CASH_OUT",95633.54,"C627458991",292736,197102.5,"C42834457",0,17688.13,0,0
"3481998",258,"PAYMENT",252.82,"C1072909968",53057,52804.18,"M512039062",0,0,0,0
"3549667",260,"PAYMENT",11353.54,"C851745040",12039,685.46,"M1734647814",0,0,0,0
"3163639",237,"PAYMENT",5560.86,"C1233871111",42149,36588.14,"M1310057687",0,0,0,0
"4453063",323,"PAYMENT",70374.98,"C1892792877",205,0,"M1231470269",0,0,0,0
"4307424",307,"CASH_IN",216594.3,"C1680261489",7970,224564.3,"C1720115878",213984.9,0,0,0
"3242799",250,"CASH_IN",17459,"C579797879",24580238,24597697,"C242066590",269745.4,252286.4,0,0
"3482746",258,"PAYMENT",5038.02,"C1240590649",146743,141705,"M1196969547",0,0,0,0
"2951371",230,"PAYMENT",15437.88,"C570651083",24886.17,9448.3,"M1968372857",0,0,0,0
"2019977",180,"CASH_IN",331185.2,"C2036081608",1212531,1543716,"C64133603",3685592,3354407,0,0
"5168390",358,"CASH_OUT",245269.1,"C1556937539",63164,0,"C1240715312",0,245269.1,0,0
"2079489",182,"CASH_IN",27088.52,"C838603176",10686,37774.52,"C1203223138",0,0,0,0
"5341116",374,"CASH_IN",103297.7,"C435784552",153600,256897.7,"C711934292",0,0,0,0
"3706118",277,"DEBIT",1083.4,"C633360367",48802,47718.6,"C681560403",310084.4,311167.8,0,0
"2598269",208,"CASH_IN",373530.3,"C286953138",2337583,2711113,"C1438034845",1137912,764381.4,0,0
"2666844",210,"CASH_OUT",178713,"C855016825",166,0,"C1049821379",12244.15,190957.2,0,0
"4021980",299,"PAYMENT",9529.68,"C706220213",0,0,"M150713052",0,0,0,0
"1383587",138,"CASH_OUT",192982.9,"C804451510",0,0,"C451735379",1375693,1568676,0,0
"4882512",348,"PAYMENT",13580.94,"C1419179282",178189.7,164608.7,"M563122138",0,0,0,0
"2756781",212,"PAYMENT",2267.35,"C1117680162",51763,49495.65,"M750131728",0,0,0,0
"4607172",329,"PAYMENT",12570.07,"C77048753",0,0,"M2031224873",0,0,0,0
"834181",41,"CASH_OUT",261885.1,"C237738610",0,0,"C377957453",3970234,4435705,0,0
"5216036",370,"CASH_IN",200587,"C1121220127",12495272,12695859,"C1833727432",2676926,2476339,0,0
"1122873",130,"CASH_OUT",121837.2,"C122699629",0,0,"C1492473552",370965.3,492802.5,0,0
"4340776",308,"CASH_IN",63896.15,"C1234737914",6565445,6629341,"C1953485695",243882.1,179985.9,0,0
"3692039",277,"CASH_IN",92329.86,"C602948072",4162,96491.86,"C726048823",18974.75,0,0,0
"5819809",401,"PAYMENT",35451.12,"C193336763",231223.6,195772.5,"M144322954",0,0,0,0
"3597810",263,"PAYMENT",1523.55,"C952088836",3993,2469.45,"M1338884289",0,0,0,0
"2393431",201,"CASH_IN",108562.3,"C762817003",1751714,1860276,"C820451977",823937.6,715375.3,0,0
"2542807",206,"PAYMENT",5794.41,"C1203266258",327791.4,321997,"M2123335570",0,0,0,0
"1668833",158,"CASH_IN",414846.1,"C2031957631",150116.1,564962.2,"C1833300969",6619315,6204469,0,0
"320002",16,"CASH_OUT",235590.2,"C1792099384",3446,0,"C1688774799",1296238,1626436,0,0
"648746",35,"CASH_OUT",93206.08,"C314907126",171,0,"C1744610231",145774.1,238980.2,0,0
"2118517",183,"CASH_OUT",49816.1,"C1237160634",120317,70500.9,"C623795757",284544.3,334360.4,0,0
"5761741",400,"CASH_OUT",11549.39,"C773664372",142,0,"C1501371995",0,11549.39,0,0
"3430619",256,"CASH_OUT",49214.21,"C820507831",39996,0,"C197916048",700322.3,749536.5,0,0
"4596349",328,"CASH_IN",168586,"C1578712380",1799616,1968202,"C1721169760",593120.2,424534.2,0,0
"2936074",229,"CASH_OUT",45621.4,"C1899497221",0,0,"C450229822",1278161,1323782,0,0
"6221545",590,"CASH_IN",79608.79,"C2094892164",1702621,1782230,"C110725983",7198404,7118795,0,0
"4626883",329,"CASH_OUT",42843.72,"C1874279162",71242,28398.28,"C1505969616",665592.3,708436,0,0
"4041783",299,"CASH_OUT",167276.9,"C1937439365",1115,0,"C1357244692",56393.63,223670.5,0,0
"344447",16,"TRANSFER",96187.03,"C2110416775",0,0,"C718554874",301114.2,397301.3,0,0
"2779548",214,"TRANSFER",2477780,"C1396763012",551505.1,0,"C1958499361",3919400,6397180,0,0
"6350669",695,"CASH_IN",199548.3,"C1195152454",1757766,1957314,"C555007493",920522.1,720973.8,0,0
"2062220",181,"PAYMENT",5869.4,"C221098602",342995,337125.6,"M1497489366",0,0,0,0
"6266141",614,"CASH_IN",79720.03,"C1546239662",362971,442691.1,"C427000833",286090.7,206370.7,0,0
"483794",19,"TRANSFER",294461.3,"C1469732901",0,0,"C2011806990",2506871,2844658,0,0
"4446206",323,"CASH_OUT",118748.1,"C709312393",0,0,"C592718452",351516.2,470264.3,0,0
"2542941",206,"PAYMENT",424.2,"C576689606",58238,57813.8,"M779692524",0,0,0,0
"1693603",159,"PAYMENT",12673.6,"C126763126",51484,38810.4,"M1665582961",0,0,0,0
"4038914",299,"PAYMENT",15893.43,"C3492537",0,0,"M1347553085",0,0,0,0
"3827446",282,"CASH_IN",178879.2,"C292183250",428953.8,607833,"C1689276620",290268.8,111389.6,0,0
"4058844",300,"CASH_OUT",103644.9,"C1813076319",394,0,"C954686117",60282.82,163927.8,0,0
"5918452",404,"TRANSFER",579889.9,"C713037853",0,0,"C1189615341",1263535,1843424,0,0
"4800805",346,"CASH_OUT",110282.6,"C90579902",21175,0,"C231282902",294828.4,405110.9,0,0
"5912201",404,"CASH_OUT",1657.52,"C1353196274",0,0,"C345136979",217815.6,219473.1,0,0
"5156894",357,"CASH_IN",163609.5,"C1841683004",432,164041.5,"C468966541",0,0,0,0
"3840419",282,"PAYMENT",18121.92,"C717154830",0,0,"M836475746",0,0,0,0
"2439124",203,"PAYMENT",19454.96,"C2021687022",5161,0,"M716331501",0,0,0,0
"1110160",130,"CASH_OUT",226160.7,"C222059532",93377.72,0,"C1429658587",866281.6,1092442,0,0
"4052757",300,"PAYMENT",2760.04,"C820058051",0,0,"M2089540817",0,0,0,0
"2397110",201,"PAYMENT",9674.74,"C1689906736",18719,9044.26,"M1395913386",0,0,0,0
"1834008",163,"CASH_IN",183456.2,"C1540543129",426996.2,610452.4,"C1794194687",6113644,5930188,0,0
"1650269",158,"CASH_OUT",102179.2,"C1179725650",0,0,"C96888539",729222.1,831401.2,0,0
"5642822",396,"CASH_OUT",140524.3,"C398067965",19846,0,"C1402271345",2246662,2735431,0,0
"2280461",187,"CASH_OUT",57998.72,"C390212152",41855,0,"C2067409969",2371415,2429414,0,0
"3456412",257,"CASH_OUT",340263.9,"C481958110",358479,18215.14,"C2063297097",0,340263.9,0,0
"5383874",376,"PAYMENT",9175.03,"C1519350188",565011.8,555836.7,"M1611962430",0,0,0,0
"1628268",157,"PAYMENT",9673.16,"C1279470810",552,0,"M1233889926",0,0,0,0
"353523",17,"CASH_OUT",70355.37,"C2095066725",0,0,"C1912553046",1545052,1835326,0,0
"3242546",250,"CASH_OUT",45592.08,"C1008896740",21400,0,"C1913582661",1439448,1485040,0,0
"4204297",305,"TRANSFER",856599.8,"C1340077996",0,0,"C1230920799",3363078,4219678,0,0
"3504247",259,"CASH_OUT",85230.42,"C1964483907",9545,0,"C102800861",205298.6,290529,0,0
"3585377",262,"PAYMENT",1427.5,"C1728471215",0,0,"M186179212",0,0,0,0
"714900",37,"CASH_IN",463043.6,"C160843679",6130101,6593145,"C450890827",1547492,1084449,0,0
"3611446",273,"PAYMENT",7771.48,"C898737753",9052.5,1281.02,"M929175469",0,0,0,0
"5544797",382,"CASH_IN",284439.2,"C1286703493",958157.8,1242597,"C1586583124",380472.9,96033.7,0,0
"4568868",327,"PAYMENT",19642.5,"C227159782",845,0,"M352795579",0,0,0,0
"479280",19,"CASH_OUT",87142.92,"C102071891",137143,50000.08,"C592574662",0,87142.92,0,0
"3512586",259,"PAYMENT",2543.59,"C30782016",0,0,"M9313700",0,0,0,0
"968942",44,"CASH_OUT",42340.98,"C1489738539",115955,73614.02,"C1651055039",0,42340.98,0,0
"6058940",500,"PAYMENT",22260.42,"C1427140741",87693.72,65433.3,"M1059348431",0,0,0,0
"5215551",370,"CASH_IN",157266,"C2075967847",1016952,1174218,"C512554814",3057531,2900265,0,0
"2472584",204,"PAYMENT",6532.58,"C1162289649",0,0,"M846156375",0,0,0,0
"5490545",380,"PAYMENT",8784.52,"C1655651332",0,0,"M1751984970",0,0,0,0
"5560267",384,"PAYMENT",9219.11,"C756289316",215,0,"M1732912611",0,0,0,0
"4969236",351,"PAYMENT",10824.96,"C93947716",0,0,"M1931276454",0,0,0,0
"245233",14,"CASH_IN",180036.5,"C176435717",3166309,3346346,"C409856903",1503805,1323769,0,0
"4573159",328,"CASH_IN",87162.73,"C1786169640",3289505,3376668,"C955515246",861864.7,774702,0,0
"595299",33,"CASH_IN",188488.4,"C1421693014",20486,208974.4,"C465257140",3888425,3699937,0,0
"3500750",259,"CASH_OUT",87786.23,"C356381233",0,0,"C1359496184",611082,698868.3,0,0
"29649",8,"CASH_IN",241729.9,"C25069742",5491573,5733303,"C1410669831",494122.4,252392.5,0,0
"5090700",355,"CASH_OUT",114189.2,"C929621648",0,0,"C1017913693",9824433,9938623,0,0
"2215551",186,"PAYMENT",7518.09,"C1544721795",0,0,"M127192727",0,0,0,0
"6356699",710,"PAYMENT",31430.38,"C1816060415",16834,0,"M100579856",0,0,0,0
"2919917",229,"CASH_IN",105290.9,"C1171918135",72128,177418.9,"C1940002968",0,0,0,0
"4283272",307,"CASH_IN",248161.4,"C1038684502",43254,291415.4,"C757395177",75633.67,0,0,0
"2304992",188,"PAYMENT",1566.11,"C2131754723",196134,194567.9,"M537511436",0,0,0,0
"3528407",259,"CASH_OUT",223800.7,"C1456922576",917,0,"C145219077",3138905,3362705,0,0
"1122840",130,"TRANSFER",1846725,"C1013382860",0,0,"C1106734744",2804540,4651265,0,0
"2384133",201,"CASH_IN",347853.8,"C1070710802",15393,363246.8,"C711882540",111795.8,0,0,0
"3745078",279,"CASH_OUT",7443.47,"C1712172853",0,0,"C1379605162",164439.1,171882.6,0,0
"2209190",186,"CASH_OUT",436565,"C1827755420",0,0,"C365222776",604605.2,1041170,0,0
"4224288",306,"CASH_IN",233544.2,"C907785961",2955494,3189038,"C883962867",348556.9,115012.7,0,0
"5729654",399,"CASH_OUT",290648.5,"C942726156",198174,0,"C1819110955",0,451942.4,0,0
"915886",43,"PAYMENT",2957.08,"C2088981443",75635.26,72678.19,"M683364120",0,0,0,0
"1051645",95,"PAYMENT",9150.96,"C959194481",174,0,"M1122374185",0,0,0,0
"862",1,"CASH_OUT",155122.9,"C1403716230",0,0,"C997608398",367930.2,157982.1,0,0
"5239831",371,"CASH_IN",37725.5,"C235688445",802841.9,840567.4,"C1150438867",602267.9,864204.8,0,0
"5840267",402,"CASH_IN",33171.8,"C1475752883",4450413,4483585,"C41095523",545679.1,512507.3,0,0
"189115",13,"CASH_OUT",215308.3,"C664016625",11614,0,"C187081765",0,215308.3,0,0
"5374193",376,"CASH_IN",105789,"C2005159961",99414,205203,"C631068228",0,0,0,0
"6076815",518,"CASH_IN",117880.2,"C1616480374",8943963,9061844,"C519475425",380237,262356.8,0,0
"2974341",231,"CASH_IN",379917.2,"C687784331",575323.1,955240.3,"C176054996",924950.3,545033.1,0,0
"4256819",306,"CASH_OUT",377158.4,"C1511580018",18475,0,"C1338024718",1640281,2017439,0,0
"4726082",332,"CASH_IN",345100.7,"C162771531",1208023,1553124,"C538808766",11342194,10997093,0,0
"384124",17,"CASH_OUT",166786.7,"C822634242",0,0,"C1879093693",3448344,3615130,0,0
"3949660",287,"DEBIT",2350.62,"C1309656503",175178,172827.4,"C1208096316",787099.2,789449.8,0,0
"1960923",178,"PAYMENT",6927.28,"C1501570656",0,0,"M1588380243",0,0,0,0
"4599365",328,"CASH_OUT",63416.92,"C1315588849",253385,189968.1,"C323046845",314208,377624.9,0,0
"4404667",321,"CASH_OUT",109360.6,"C10983621",109204,0,"C399151841",1005684,1115045,0,0
"734407",38,"CASH_OUT",1336.43,"C1351440173",617,0,"C3286541",3816053,3817389,0,0
"852553",41,"TRANSFER",74875.81,"C1113835156",16550.22,0,"C242868641",2454246,2529122,0,0
